Episodio,Passos,RecompensaTotal,Sucesso,Epsilon
532,49,997.6999999999999,1,0.0792
533,39,1000.6999999999999,1,0.0789
534,26,1000.1999999999999,1,0.0786
535,34,999.6999999999999,1,0.0782
536,29,998.6999999999999,1,0.0779
537,56,995.6999999999999,1,0.0775
538,28,1000.6999999999999,1,0.0772
539,36,999.6999999999999,1,0.0769
540,41,998.1999999999999,1,0.0765
541,39,999.1999999999999,1,0.0762
542,27,1000.1999999999999,1,0.0759
543,33,997.6999999999999,1,0.0755
544,32,1000.6999999999999,1,0.0752
545,34,1000.6999999999999,1,0.0749
546,24,1000.6999999999999,1,0.0746
547,33,1000.6999999999999,1,0.0742
548,39,998.6999999999999,1,0.0739
549,26,999.6999999999999,1,0.0736
550,31,1000.6999999999999,1,0.0733
551,55,995.1999999999999,1,0.0730
552,42,996.6999999999999,1,0.0727
553,32,1000.6999999999999,1,0.0723
554,38,996.6999999999999,1,0.0720
555,34,1000.6999999999999,1,0.0717
556,37,1000.6999999999999,1,0.0714
557,64,991.1999999999999,1,0.0711
558,35,1000.6999999999999,1,0.0708
559,31,1000.6999999999999,1,0.0705
560,34,998.6999999999999,1,0.0702
561,52,996.6999999999999,1,0.0699
562,36,998.6999999999999,1,0.0696
563,47,998.6999999999999,1,0.0693
564,37,999.1999999999999,1,0.0690
565,47,993.6999999999999,1,0.0687
566,66,991.1999999999999,1,0.0684
567,29,1000.1999999999999,1,0.0681
568,54,994.6999999999999,1,0.0678
569,44,999.6999999999999,1,0.0676
570,28,999.6999999999999,1,0.0673
571,50,996.6999999999999,1,0.0670
572,68,989.6999999999999,1,0.0667
573,33,1000.1999999999999,1,0.0664
574,34,997.6999999999999,1,0.0661
575,74,988.6999999999999,1,0.0659
576,29,1000.6999999999999,1,0.0656
577,32,1000.6999999999999,1,0.0653
578,31,1000.6999999999999,1,0.0650
579,19,1000.6999999999999,1,0.0647
580,34,998.6999999999999,1,0.0645
581,34,998.6999999999999,1,0.0642
582,24,1000.6999999999999,1,0.0639
583,25,1000.1999999999999,1,0.0637
584,44,999.6999999999999,1,0.0634
585,36,1000.6999999999999,1,0.0631
586,35,999.6999999999999,1,0.0629
587,35,999.6999999999999,1,0.0626
588,49,999.6999999999999,1,0.0623
589,47,995.1999999999999,1,0.0621
590,31,998.6999999999999,1,0.0618
591,39,1000.6999999999999,1,0.0616
592,32,1000.6999999999999,1,0.0613
593,30,1000.6999999999999,1,0.0610
594,29,1000.6999999999999,1,0.0608
595,39,999.6999999999999,1,0.0605
596,24,1000.6999999999999,1,0.0603
597,25,1000.6999999999999,1,0.0600
598,23,1000.6999999999999,1,0.0598
599,42,998.6999999999999,1,0.0595
600,47,997.6999999999999,1,0.0593
601,43,999.1999999999999,1,0.0590
602,39,998.6999999999999,1,0.0588
603,60,993.1999999999999,1,0.0586
604,23,1000.6999999999999,1,0.0583
605,25,1000.6999999999999,1,0.0581
606,40,998.1999999999999,1,0.0578
607,29,1000.6999999999999,1,0.0576
608,27,999.6999999999999,1,0.0574
609,28,999.6999999999999,1,0.0571
610,30,999.6999999999999,1,0.0569
611,34,1000.1999999999999,1,0.0567
612,32,1000.6999999999999,1,0.0564
613,43,999.6999999999999,1,0.0562
614,25,1000.6999999999999,1,0.0560
615,38,999.6999999999999,1,0.0557
616,24,1000.6999999999999,1,0.0555
617,34,1000.6999999999999,1,0.0553
618,69,989.1999999999999,1,0.0550
619,27,1000.6999999999999,1,0.0548
620,36,999.6999999999999,1,0.0546
621,30,1000.6999999999999,1,0.0544
622,31,1000.6999999999999,1,0.0542
623,37,999.6999999999999,1,0.0539
624,32,1000.6999999999999,1,0.0537
625,64,996.6999999999999,1,0.0535
626,38,999.6999999999999,1,0.0533
627,32,1000.6999999999999,1,0.0531
628,34,1000.6999999999999,1,0.0528
629,31,1000.6999999999999,1,0.0526
630,27,1000.6999999999999,1,0.0524
631,24,1000.6999999999999,1,0.0522
632,52,999.6999999999999,1,0.0520
633,37,1000.1999999999999,1,0.0518
634,33,1000.6999999999999,1,0.0516
635,34,1000.6999999999999,1,0.0514
636,26,1000.6999999999999,1,0.0512
637,32,999.1999999999999,1,0.0510
638,44,997.6999999999999,1,0.0508
639,35,999.6999999999999,1,0.0506
640,50,994.1999999999999,1,0.0504
641,65,989.6999999999999,1,0.0502
642,22,1000.6999999999999,1,0.0500
643,29,1000.6999999999999,1,0.0498
644,26,1000.6999999999999,1,0.0496
645,41,998.6999999999999,1,0.0494
646,33,1000.6999999999999,1,0.0492
647,23,1000.6999999999999,1,0.0490
648,26,1000.6999999999999,1,0.0488
649,38,999.6999999999999,1,0.0486
650,27,999.6999999999999,1,0.0484
651,52,993.1999999999999,1,0.0482
652,28,1000.6999999999999,1,0.0480
653,32,1000.6999999999999,1,0.0478
654,40,999.1999999999999,1,0.0476
655,28,1000.6999999999999,1,0.0474
656,45,999.6999999999999,1,0.0473
657,22,1000.6999999999999,1,0.0471
658,24,1000.1999999999999,1,0.0469
659,84,989.6999999999999,1,0.0467
660,57,994.6999999999999,1,0.0465
661,31,1000.6999999999999,1,0.0463
662,33,1000.6999999999999,1,0.0462
663,33,1000.6999999999999,1,0.0460
664,23,1000.6999999999999,1,0.0458
665,33,1000.6999999999999,1,0.0456
666,32,999.1999999999999,1,0.0454
667,24,1000.6999999999999,1,0.0453
668,31,1000.1999999999999,1,0.0451
669,37,998.6999999999999,1,0.0449
670,23,1000.6999999999999,1,0.0447
671,25,1000.6999999999999,1,0.0446
672,24,1000.6999999999999,1,0.0444
673,35,1000.6999999999999,1,0.0442
674,32,1000.6999999999999,1,0.0440
675,43,996.6999999999999,1,0.0439
676,25,1000.6999999999999,1,0.0437
677,34,999.6999999999999,1,0.0435
678,33,1000.6999999999999,1,0.0434
679,34,1000.6999999999999,1,0.0432
680,23,1000.6999999999999,1,0.0430
681,26,999.6999999999999,1,0.0429
682,25,999.6999999999999,1,0.0427
683,23,1000.6999999999999,1,0.0425
684,31,1000.6999999999999,1,0.0424
685,39,998.6999999999999,1,0.0422
686,42,994.6999999999999,1,0.0421
687,36,998.1999999999999,1,0.0419
688,26,1000.6999999999999,1,0.0417
689,25,999.6999999999999,1,0.0416
690,32,1000.6999999999999,1,0.0414
691,75,992.1999999999999,1,0.0413
692,31,1000.6999999999999,1,0.0411
693,93,985.6999999999999,1,0.0410
694,35,999.6999999999999,1,0.0408
695,40,1000.1999999999999,1,0.0407
696,33,1000.6999999999999,1,0.0405
697,55,995.6999999999999,1,0.0403
698,23,1000.6999999999999,1,0.0402
699,23,1000.6999999999999,1,0.0400
700,31,1000.6999999999999,1,0.0399
701,25,1000.6999999999999,1,0.0397
702,32,1000.6999999999999,1,0.0396
703,38,998.6999999999999,1,0.0395
704,25,1000.6999999999999,1,0.0393
705,28,999.6999999999999,1,0.0392
706,49,997.6999999999999,1,0.0390
707,52,994.6999999999999,1,0.0389
708,34,1000.6999999999999,1,0.0387
709,49,998.6999999999999,1,0.0386
710,21,1000.6999999999999,1,0.0384
711,58,995.1999999999999,1,0.0383
712,28,999.6999999999999,1,0.0382
713,40,999.1999999999999,1,0.0380
714,34,1000.6999999999999,1,0.0379
715,24,1000.6999999999999,1,0.0377
716,26,999.6999999999999,1,0.0376
717,31,1000.6999999999999,1,0.0375
718,42,1000.6999999999999,1,0.0373
719,31,1000.6999999999999,1,0.0372
720,34,999.6999999999999,1,0.0371
721,24,1000.6999999999999,1,0.0369
722,24,1000.6999999999999,1,0.0368
723,33,1000.6999999999999,1,0.0366
724,30,998.6999999999999,1,0.0365
725,24,1000.6999999999999,1,0.0364
726,42,998.6999999999999,1,0.0363
727,31,1000.6999999999999,1,0.0361
728,38,998.6999999999999,1,0.0360
729,25,1000.6999999999999,1,0.0359
730,34,1000.6999999999999,1,0.0357
731,35,999.6999999999999,1,0.0356
732,23,1000.6999999999999,1,0.0355
733,30,1000.6999999999999,1,0.0353
734,21,1000.6999999999999,1,0.0352
